--------------------------------------------------------------------------------------------------------------------------
    Wl_vac      Wl_air   log_gf   A-Value   Elem. Element E_lower_lev.   J   Config.    E_upper_lev.   J   Config.    Ref.
     / nm        / nm              / 1/s   (Code) (Name)      / eV     lower lower          / eV     upper upper          
  1373.2816   1372.9062  -3.236 4.108e+03  22.00 Ti I        4.917471   1.0 a2D)4p s3D     5.820303   2.0 d2 4p2 g5G K    
  1374.0945   1373.7189  -0.905 6.281e+05  22.00 Ti I        5.094189   3.0 s4F)5s e1F     5.996486   3.0 (2F)4p u1F K    
  1374.3402   1373.9645  -0.375 1.655e+06  22.00 Ti I        4.240878   4.0 (1G)sp v3F     5.143014   4.0 s4F)4d 3F  K    
  1374.9563   1374.5805  -0.659 8.596e+05  22.00 Ti I        4.689672   4.0 s4F)5s e3F     5.591404   4.0 (4F)5p 3G  K    
  1375.4010   1375.0250  -1.928 5.945e+04  22.00 Ti I        3.869052   3.0 (3P)sp v3D     4.770492   3.0 d4 3D      K    
  1375.5018   1375.1258  -2.920 8.477e+03  22.00 Ti I        3.869052   3.0 (3P)sp v3D     4.770426   2.0 d4 3D      K    
  1375.9899   1375.6138  -3.215 3.068e+03  22.00 Ti I        5.177193   3.0 s(4F)5p 5G     6.078247   3.0 d2 4p2 h5D K    
  1376.1481   1375.7719  -2.115 5.405e+04  22.00 Ti I        5.140092   3.0 s2 4p s3F      6.041043   2.0 d2 4p2 e3D K    
  1376.2340   1375.8578  -2.438 2.569e+04  22.00 Ti I        5.107451   2.0 s2F)5s 3F      6.008346   2.0 s2F)5p 3F  K    
  1376.8442   1376.4678  -0.599 1.265e+06  22.00 Ti I        4.669244   3.0 s4F)5s e3F     5.569739   3.0 (4F)5p q3F K    
  1377.2883   1376.9118  -2.737 9.204e+03  22.00 Ti I        5.129102   3.0 s2F)5s 3F      6.029307   3.0 s2F)5p 3F  K    
  1377.3549   1376.9784  -2.499 1.238e+04  22.00 Ti I        4.794558   4.0 (2G)4p t3F     5.694720   4.0 s2F)4d 3F  K    
  1377.4400   1377.0635  -3.578 8.445e+02  22.00 Ti I        4.782406   5.0 (2H)4p z3I     5.682511   5.0 s2F)4d f3H K    
  1378.0883   1377.7116  -2.399 4.671e+04  22.00 Ti I        2.239326   1.0 (2P)4s b3P     3.139009   1.0 (4F)4p y3D K    
  1378.3978   1378.0210  -3.682 1.043e+03  22.00 Ti I        5.155871   3.0 (2G)4p v1F     6.055352   3.0 d2 4p2 e3D K    
  1378.6695   1378.2926  -2.884 6.548e+03  22.00 Ti I        4.420396   3.0 (4P)4p w5D     5.319699   3.0 s4F)4d 3D  K    
  1379.3208   1378.9438  -3.372 2.127e+03  22.00 Ti I        4.693104   4.0 a2D)4p u3F     5.591983   3.0 s4F)5s 5D  K    
  1379.7023   1379.3252  -4.989 5.134e+01  22.00 Ti I        1.879204   4.0 (2G)4s a3G     2.777834   3.0 (3F)sp z1F K    
  1379.8686   1379.4914  -4.317 1.876e+02  22.00 Ti I        2.249230   5.0 (2H)4s a3H     3.147752   4.0 (3F)sp y3F K    
  1380.1636   1379.7863  -2.544 2.001e+04  22.00 Ti I        4.693025   1.0 (3P)sp u3D     5.591355   2.0 s2D)5s 5D  K    
  1380.4337   1380.0564  -2.682 1.040e+04  22.00 Ti I        4.731170   3.0 (3P)sp u3D     5.629324   3.0 s2F)4d 3G  K    
  1380.7011   1380.3237  -3.353 1.725e+03  22.00 Ti I        4.806228   3.0 (2P)4p t3D     5.704208   4.0 s4F)6s h5F K    
  1380.9437   1380.5662  -1.996 1.177e+05  22.00 Ti I        4.693025   1.0 (3P)sp u3D     5.590847   1.0 s2D)5s 5D  K    
  1381.2912   1380.9136  -3.194 7.455e+03  22.00 Ti I        3.139009   1.0 (4F)4p y3D     4.036605   1.0 (2D1)4s 3D K    
  1381.9001   1381.5224  -1.285 1.647e+05  22.00 Ti I        4.932826   4.0 (4F)5s f3F     5.830027   5.0 (2F)4p s3G K    
  1382.5600   1382.1821  -3.138 5.079e+03  22.00 Ti I        4.778886   3.0 (2G)4p t3F     5.675659   2.0 s2F)4d 3F  K    
  1382.8072   1382.4292  -2.586 1.810e+04  22.00 Ti I        5.190944   3.0 s4F)4d 3G      6.087556   2.0 s2F)5p 3D  K    
  1383.5880   1383.2098  -3.476 2.329e+03  22.00 Ti I        5.191450   2.0 s4F)4d g3F     6.087556   2.0 s2F)5p 3D  K    
  1383.9377   1383.5594  -3.644 1.581e+03  22.00 Ti I        5.168811   2.0 s(4F)5p 5G     6.064691   2.0 d2 4p2 h5D K    
  1384.6409   1384.2624  -4.030 6.494e+02  22.00 Ti I        3.139009   1.0 (4F)4p y3D     4.034434   2.0 (2D1)4s 3D K    
  1385.7302   1385.3514  -3.885 9.053e+02  22.00 Ti I        3.460028   2.0 (1D)sp y1D     4.354749   2.0 d4 3F2     K    
  1385.7715   1385.3927  -0.669 8.270e+05  22.00 Ti I        4.689672   4.0 s4F)5s e3F     5.584367   4.0 (4F)5p q3F K    
  1385.9082   1385.5294  -1.782 8.195e+04  22.00 Ti I        5.160746   4.0 s2 4p s3F      6.055352   3.0 d2 4p2 e3D K    
  1385.9771   1385.5983  -3.659 2.538e+03  22.00 Ti I        4.393907   1.0 y3S            5.288469   1.0 s4F)4d 3D  K    
  1386.2473   1385.8684  -0.744 1.252e+06  22.00 Ti I        4.213064   2.0 (1G)sp v3F     5.107451   2.0 s2F)5s 3F  K    
  1387.2344   1386.8552  -3.877 9.201e+02  22.00 Ti I        2.505652   2.0 2D2)4s b1D     3.399402   2.0 (1D)sp x3D K    
  1387.2618   1386.8826  -2.579 3.046e+04  22.00 Ti I        5.191450   2.0 s4F)4d g3F     6.085183   1.0 s2F)5p 3D  K    
  1387.6389   1387.2596  -2.484 1.033e+04  22.00 Ti I        5.115027   4.0 s4F)5p?u3G     6.008518   5.0 d2 4p2 j5F K    
  1388.2842   1387.9047  -1.742 6.965e+04  22.00 Ti I        5.143014   4.0 s4F)4d 3F      6.036089   4.0 s2F)5p 3G  K    
  1388.5043   1388.1248  -3.089 4.027e+03  22.00 Ti I        4.361082   3.0 d4 3F2         5.254016   3.0 s4F)5p?p3D K    
  1388.7211   1388.3415  -1.333 2.295e+05  22.00 Ti I        4.031292   3.0 (2D1)4s 3D     4.924086   3.0 a2D)4p s3D K    
  1389.1812   1388.8015  -1.952 5.515e+04  22.00 Ti I        4.900712   2.0 (4F)5s f3F     5.793211   3.0 (2F)4p s3G K    
  1389.4748   1389.0950  -2.863 5.262e+03  22.00 Ti I        4.914860   3.0 (4F)5s f3F     5.807170   4.0 (2F)4p s3G K    
  1389.6134   1389.2336  -3.770 1.173e+03  22.00 Ti I        4.404879   1.0 (4P)4p w5D     5.297100   2.0 s4F)4d e5P K    
  1390.1663   1389.7863  -3.429 1.836e+03  22.00 Ti I        4.798164   2.0 (2P)4p t3D     5.690030   3.0 s4F)6s h5F K    
  1390.2258   1389.8458  -3.323 3.281e+03  22.00 Ti I        4.410997   2.0 (4P)4p w5D     5.302825   2.0 s4F)4d 3D  K    
  1390.8193   1390.4391  -4.857 6.847e+01  22.00 Ti I        2.236329   4.0 (2H)4s a3H     3.127777   3.0 (3F)sp y3F K    
  1391.0709   1390.6907  -3.499 1.214e+03  22.00 Ti I        5.188451   4.0 s4F)5p 5G      6.079737   4.0 d2 4p2 h5D K    
  1391.2382   1390.8579  -3.272 2.632e+03  22.00 Ti I        4.354749   2.0 d4 3F2         5.245928   3.0 s2 4p q3D  K    
  1392.6454   1392.2647  -1.540 7.630e+04  22.00 Ti I        4.808089   7.0 (2H)4p z3I     5.698368   6.0 s2F)4d f3H K    
  1393.2346   1392.8538  -1.448 1.361e+05  22.00 Ti I        4.778886   3.0 (2G)4p t3F     5.668788   4.0 s2F)4d f3H K    
  1393.3553   1392.9745  -1.334 2.275e+05  22.00 Ti I        4.689672   4.0 s4F)5s e3F     5.579497   3.0 (4F)5p 3G  K    
  1393.4006   1393.0197  -2.667 1.057e+04  22.00 Ti I        5.188451   4.0 s4F)5p 5G      6.078247   3.0 d2 4p2 h5D K    
  1393.6249   1393.2440  -2.184 3.212e+04  22.00 Ti I        4.034434   2.0 (2D1)4s 3D     4.924086   3.0 a2D)4p s3D K    
  1393.7454   1393.3644  -2.626 1.161e+04  22.00 Ti I        5.204289   4.0 s4F)4D 3G      6.093864   3.0 s2F)5p 3D  K    
  1393.7959   1393.4149  -0.894 8.765e+05  22.00 Ti I        4.669244   3.0 s4F)5s e3F     5.558787   2.0 (4F)5p q3F K    
  1394.0558   1393.6748  -2.084 4.041e+04  22.00 Ti I        5.129102   3.0 s2F)5s 3F      6.018479   3.0 s2F)5p 3G  K    
  1394.2082   1393.8271  -3.369 4.890e+03  22.00 Ti I        2.249729   2.0 (2P)4s b3P     3.139009   1.0 (4F)4p y3D K    
  1394.4286   1394.0475  -2.283 3.576e+04  22.00 Ti I        4.031292   3.0 (2D1)4s 3D     4.920432   2.0 a2D)4p s3D K    
  1394.6848   1394.3036  -3.781 1.893e+03  22.00 Ti I        5.168811   2.0 s(4F)5p 5G     6.057787   1.0 d2 4p2 h5D K    
  1395.2883   1394.9069  -3.153 3.441e+03  22.00 Ti I        4.794558   4.0 (2G)4p t3F     5.683150   3.0 s2F)4d 3F  K    
  1395.4455   1395.0641  -1.924 4.534e+04  22.00 Ti I        4.806228   3.0 (2P)4p t3D     5.694720   4.0 s2F)4d 3F  K    
  1395.8661   1395.4846  -1.667 1.053e+05  22.00 Ti I        4.240878   4.0 (1G)sp v3F     5.129102   3.0 s2F)5s 3F  K    
  1395.9335   1395.5520  -1.618 7.499e+04  22.00 Ti I        4.794330   6.0 (2H)4p z3I     5.682511   5.0 s2F)4d f3H K    
  1396.2923   1395.9107  -2.914 3.791e+03  22.00 Ti I        4.794558   4.0 (2G)4p t3F     5.682511   5.0 s2F)4d f3H K    
  1396.2964   1395.9148  -3.678 1.026e+03  22.00 Ti I        5.205914   3.0 s4F)4d g3F     6.093864   3.0 s2F)5p 3D  K    
  1396.8691   1396.4873  -3.716 1.315e+03  22.00 Ti I        4.792494   1.0 (2P)4p t3D     5.680080   2.0 s4F)6s h5F K    
  1396.8933   1396.5115  -2.555 1.058e+04  22.00 Ti I        5.104430   3.0 s4F)5p?u3G     5.992001   4.0 d2 4p2 j5F K    
  1397.0080   1396.6262  -3.055 6.022e+03  22.00 Ti I        5.177193   3.0 s(4F)5p 5G     6.064691   2.0 d2 4p2 h5D K    
  1397.6818   1397.2998  -3.044 3.428e+03  22.00 Ti I        2.174706   3.0 2D2)4s a3D     3.061776   4.0 (3F)sp z1G K    
  1397.9072   1397.5251  -3.020 3.622e+03  22.00 Ti I        3.889856   3.0 (4F)4p w3G     4.776784   4.0 d4 1G2     K    
  1398.7667   1398.3844  -2.140 2.744e+04  22.00 Ti I        4.782406   5.0 (2H)4p z3I     5.668788   4.0 s2F)4d f3H K    
  1398.8215   1398.4392  -2.372 2.068e+04  22.00 Ti I        4.433352   4.0 (4P)4p w5D     5.319699   3.0 s4F)4d 3D  K    
  1399.2082   1398.8258  -2.839 9.872e+03  22.00 Ti I        4.410997   2.0 (4P)4p w5D     5.297100   2.0 s4F)4d e5P K    
  1399.3250   1398.9425  -3.113 5.252e+03  22.00 Ti I        4.354749   2.0 d4 3F2         5.240778   2.0 s4F)5p p3D K    
  1399.3729   1398.9904  -1.648 1.532e+05  22.00 Ti I        4.034434   2.0 (2D1)4s 3D     4.920432   2.0 a2D)4p s3D K    
  1399.4595   1399.0770  -4.705 2.239e+02  22.00 Ti I        2.505652   2.0 2D2)4s b1D     3.391595   1.0 (1D)sp x3D K    
  1400.9730   1400.5901  -2.127 3.624e+04  22.00 Ti I        4.798164   2.0 (2P)4p t3D     5.683150   3.0 s2F)4d 3F  K    
  1401.1953   1400.8123  -1.753 8.571e+04  22.00 Ti I        4.361082   3.0 d4 3F2         5.245928   3.0 s2 4p q3D  K    
  1401.6798   1401.2967  -2.071 4.118e+04  22.00 Ti I        4.369476   4.0 d4 3F2         5.254016   3.0 s4F)5p?p3D K    
  1402.8110   1402.4276  -2.283 3.533e+04  22.00 Ti I        4.036605   1.0 (2D1)4s 3D     4.920432   2.0 a2D)4p s3D K    
  1403.1877   1402.8042  -3.451 3.997e+03  22.00 Ti I        4.404879   1.0 (4P)4p w5D     5.288469   1.0 s4F)4d 3D  K    
  1403.2655   1402.8820  -3.347 2.176e+03  22.00 Ti I        3.147752   4.0 (3F)sp y3F     4.031292   3.0 (2D1)4s 3D K    
  1403.3526   1402.9690  -2.599 1.218e+04  22.00 Ti I        4.708497   2.0 (3P)sp u3D     5.591983   3.0 s4F)5s 5D  K    
  1403.8622   1403.4785  -2.223 4.050e+04  22.00 Ti I        4.792494   1.0 (2P)4p t3D     5.675659   2.0 s2F)4d 3F  K    
  1404.0649   1403.6811  -2.333 5.239e+04  22.00 Ti I        4.034434   2.0 (2D1)4s 3D     4.917471   1.0 a2D)4p s3D K    
  1404.3504   1403.9666  -1.833 9.936e+04  22.00 Ti I        4.708497   2.0 (3P)sp u3D     5.591355   2.0 s2D)5s 5D  K    
  1404.4130   1404.0291  -1.743 5.556e+04  22.00 Ti I        5.125699   5.0 s4F)5p?u3G     6.008518   5.0 d2 4p2 j5F K    
  1404.7880   1404.4040  -4.204 7.043e+02  22.00 Ti I        3.154022   2.0 (4F)4p y3D     4.036605   1.0 (2D1)4s 3D K    
  1404.8957   1404.5117  -2.560 1.330e+04  22.00 Ti I        5.195732   2.0 s4F)5p 5F      6.078247   3.0 d2 4p2 h5D K    
  1405.0951   1404.7111  -3.800 1.071e+03  22.00 Ti I        3.399402   2.0 (1D)sp x3D     4.281793   2.0 d4 d3P     K    
  1405.1581   1404.7740  -3.369 4.815e+03  22.00 Ti I        4.708497   2.0 (3P)sp u3D     5.590847   1.0 s2D)5s 5D  K    
  1405.3293   1404.9452  -1.607 1.670e+05  22.00 Ti I        4.225208   3.0 (1G)sp v3F     5.107451   2.0 s2F)5s 3F  K    
  1406.2872   1405.9028  -2.535 1.968e+04  22.00 Ti I        5.205914   3.0 s4F)4d g3F     6.087556   2.0 s2F)5p 3D  K    
  1406.4963   1406.1119  -1.637 8.642e+04  22.00 Ti I        5.064030   3.0 (4P)4p r3D     5.945541   4.0 (2G)5s 1G  K    
  1406.7834   1406.3989  -1.339 1.716e+05  22.00 Ti I        4.830363   4.0 (2G)4p x1G     5.711694   4.0 s2F)4d e1G K    
  1406.8552   1406.4707  -3.233 6.569e+03  22.00 Ti I        4.401861   0.0 (4P)4p w5D     5.283147   1.0 s4F)4d e5P K    
  1407.1132   1406.7286  -2.281 2.520e+04  22.00 Ti I        4.213064   2.0 (1G)sp v3F     5.094189   3.0 s4F)5s e1F K    
  1407.5261   1407.1414  -1.878 1.486e+05  22.00 Ti I        4.036605   1.0 (2D1)4s 3D     4.917471   1.0 a2D)4p s3D K    
  1407.9995   1407.6147  -4.066 5.780e+02  22.00 Ti I        3.889856   3.0 (4F)4p w3G     4.770426   2.0 d4 3D      K    
  1408.1788   1407.7939  -2.292 2.453e+04  22.00 Ti I        4.433352   4.0 (4P)4p w5D     5.313810   3.0 s4F)4d e5P K    
  1408.2528   1407.8679  -3.158 4.675e+03  22.00 Ti I        3.154022   2.0 (4F)4p y3D     4.034434   2.0 (2D1)4s 3D K    
  1408.2966   1407.9117  -3.105 2.934e+03  22.00 Ti I        2.267368   4.0 (2G)4s b1G     3.147752   4.0 (3F)sp y3F K    
  1408.8039   1408.4189  -1.219 2.900e+05  22.00 Ti I        4.689672   4.0 s4F)5s e3F     5.569739   3.0 (4F)5p q3F K    
  1408.9339   1408.5488  -3.661 1.048e+03  22.00 Ti I        5.213878   3.0 s4F)4d e5D     6.093864   3.0 s2F)5p 3D  K    
  1409.2759   1408.8907  -3.413 1.854e+03  22.00 Ti I        5.198475   2.0 (2P)4p u3P     6.078247   3.0 d2 4p2 h5D K    
  1409.3986   1409.0134  -2.230 3.954e+04  22.00 Ti I        4.361082   3.0 d4 3F2         5.240778   2.0 s4F)5p p3D K    
  1410.1222   1409.7368  -2.305 3.324e+04  22.00 Ti I        5.129102   3.0 s2F)5s 3F      6.008346   2.0 s2F)5p 3F  K    
  1411.5567   1411.1709  -1.114 3.678e+05  22.00 Ti I        4.914860   3.0 (4F)5s f3F     5.793211   3.0 (2F)4p s3G K    
  1411.6904   1411.3046  -2.814 1.712e+04  22.00 Ti I        4.404879   1.0 (4P)4p w5D     5.283147   1.0 s4F)4d e5P K    
  1411.7657   1411.3799  -1.763 1.155e+05  22.00 Ti I        4.354749   2.0 d4 3F2         5.232970   2.0 s2 4p q3D  K    
  1411.8651   1411.4792  -3.574 1.275e+03  22.00 Ti I        5.177193   3.0 s(4F)5p 5G     6.055352   3.0 d2 4p2 e3D K    
  1412.0434   1411.6575  -3.128 3.559e+03  22.00 Ti I        2.249729   2.0 (2P)4s b3P     3.127777   3.0 (3F)sp y3F K    
  1412.5352   1412.1491  -2.598 7.669e+03  22.00 Ti I        5.088295   5.0 (2H)4p y1H     5.966038   5.0 s4F)5d h5G K    
  1412.9343   1412.5481  -2.932 7.815e+03  22.00 Ti I        4.798164   2.0 (2P)4p t3D     5.675659   2.0 s2F)4d 3F  K    
  1413.2958   1412.9095  -3.677 1.004e+03  22.00 Ti I        3.154022   2.0 (4F)4p y3D     4.031292   3.0 (2D1)4s 3D K    
  1413.5955   1413.2092  -2.667 7.984e+03  22.00 Ti I        5.202653   5.0 s4F)5p 5G      6.079737   4.0 d2 4p2 h5D K    
  1413.7731   1413.3867  -1.641 8.475e+04  22.00 Ti I        5.115027   4.0 s4F)5p?u3G     5.992001   4.0 d2 4p2 j5F K    
  1413.8562   1413.4698  -2.755 8.379e+03  22.00 Ti I        4.806228   3.0 (2P)4p t3D     5.683150   3.0 s2F)4d 3F  K    
  1414.2085   1413.8220  -2.257 3.691e+04  22.00 Ti I        4.420396   3.0 (4P)4p w5D     5.297100   2.0 s4F)4d e5P K    
  1414.3219   1413.9354  -2.633 2.588e+04  22.00 Ti I        4.354749   2.0 d4 3F2         5.231383   1.0 s4F)5p?p3D K    
  1414.6138   1414.2272  -0.722 9.031e+05  22.00 Ti I        4.369476   4.0 d4 3F2         5.245928   3.0 s2 4p q3D  K    
  1415.0702   1414.6835  -1.951 2.868e+04  22.00 Ti I        5.088295   5.0 (2H)4p y1H     5.964465   6.0 s4F)5d g5H K    
  1416.1863   1415.7992  -2.962 7.260e+03  22.00 Ti I        5.189211   1.0 s4F)5p 5F      6.064691   2.0 d2 4p2 h5D K    
  1416.2088   1415.8217  -2.753 8.390e+03  22.00 Ti I        5.143014   4.0 s4F)4d 3F      6.018479   3.0 s2F)5p 3G  K    
  1416.9364   1416.5491  -3.771 5.117e+02  22.00 Ti I        4.782406   5.0 (2H)4p z3I     5.657421   5.0 s2F)4d 3G  K    
  1417.2231   1416.8358  -2.520 9.117e+03  22.00 Ti I        5.184871   4.0 s4F)4d e5G     6.059710   5.0 s2F)5p 3G  K    
  1417.3696   1416.9822  -4.796 5.901e+01  22.00 Ti I        1.443153   3.0 (4F)4s b3F     2.317901   4.0 (3F)sp z5D K    
  1417.4505   1417.0631  -3.378 2.781e+03  22.00 Ti I        3.407094   3.0 (1D)sp x3D     4.281793   2.0 d4 d3P     K    
  1418.0253   1417.6378  -1.746 6.615e+04  22.00 Ti I        4.932826   4.0 (4F)5s f3F     5.807170   4.0 (2F)4p s3G K    
  1418.2114   1417.8238  -2.920 4.430e+03  22.00 Ti I        4.794558   4.0 (2G)4p t3F     5.668788   4.0 s2F)4d f3H K    
  1418.3027   1417.9151  -2.862 5.062e+03  22.00 Ti I        5.205564   3.0 s4F)5p 5F      6.079737   4.0 d2 4p2 h5D K    
  1418.4560   1418.0683  -3.505 1.480e+03  22.00 Ti I        4.281793   2.0 d4 d3P         5.155871   3.0 (2G)4p v1F K    
  1419.1070   1418.7192  -3.162 4.562e+03  22.00 Ti I        5.213878   3.0 s4F)4d e5D     6.087556   2.0 s2F)5p 3D  K    
  1419.2401   1418.8522  -3.551 1.862e+03  22.00 Ti I        2.239326   1.0 (2P)4s b3P     3.112922   2.0 (3F)sp y3F K    
  1419.7942   1419.4062  -2.408 1.847e+04  22.00 Ti I        5.220610   4.0 s4F)4d g3F     6.093864   3.0 s2F)5p 3D  K    
  1420.1543   1419.7662  -3.151 4.672e+03  22.00 Ti I        2.239326   1.0 (2P)4s b3P     3.112360   2.0 (3P)sp z5S K    
  1420.7246   1420.3363  -2.164 3.236e+04  22.00 Ti I        5.205564   3.0 s4F)5p 5F      6.078247   3.0 d2 4p2 h5D K    
  1420.8820   1420.4937  -3.681 7.652e+02  22.00 Ti I        3.904197   4.0 (4F)4p w3G     4.776784   4.0 d4 1G2     K    
  1421.3269   1420.9385  -3.596 2.790e+03  22.00 Ti I        5.168811   2.0 s(4F)5p 5G     6.041124   1.0 d2 4p2 e3D K    
  1421.5936   1421.2051  -2.640 2.520e+04  22.00 Ti I        4.410997   2.0 (4P)4p w5D     5.283147   1.0 s4F)4d e5P K    
  1422.0199   1421.6313  -0.880 8.696e+05  22.00 Ti I        4.361082   3.0 d4 3F2         5.232970   2.0 s2 4p q3D  K    
  1423.9081   1423.5190  -1.010 1.072e+06  22.00 Ti I        4.354749   2.0 d4 3F2         5.225481   1.0 s2 4p q3D  K    
  1424.3327   1423.9434  -3.086 3.853e+03  22.00 Ti I        3.160820   2.0 (1D)sp z3P     4.031292   3.0 (2D1)4s 3D K    
  1424.4742   1424.0849  -3.953 1.221e+03  22.00 Ti I        3.166220   1.0 (1D)sp z3P     4.036605   1.0 (2D1)4s 3D K    
  1425.1454   1424.7559  -3.496 1.165e+03  22.00 Ti I        5.177274   3.0 s4F)4d e5G     6.047250   4.0 s2F)5p 3F  K    
  1426.0394   1425.6497  -3.256 3.638e+03  22.00 Ti I        4.806228   3.0 (2P)4p t3D     5.675659   2.0 s2F)4d 3F  K    
  1426.7779   1426.3880  -1.228 2.769e+05  22.00 Ti I        4.225208   3.0 (1G)sp v3F     5.094189   3.0 s4F)5s e1F K    
  1426.8131   1426.4232  -2.646 1.481e+04  22.00 Ti I        5.195732   2.0 s4F)5p 5F      6.064691   2.0 d2 4p2 h5D K    
  1427.4421   1427.0520  -3.506 3.403e+03  22.00 Ti I        5.189211   1.0 s4F)5p 5F      6.057787   1.0 d2 4p2 h5D K    
  1428.0370   1427.6467  -3.968 7.042e+02  22.00 Ti I        3.166220   1.0 (1D)sp z3P     4.034434   2.0 (2D1)4s 3D K    
  1429.4031   1429.0125  -1.418 1.781e+05  22.00 Ti I        5.129102   3.0 s2F)5s 3F      5.996486   3.0 (2F)4p u1F K    
  1430.2015   1429.8106  -3.416 1.787e+03  22.00 Ti I        5.188451   4.0 s4F)5p 5G      6.055352   3.0 d2 4p2 e3D K    
  1431.1888   1430.7977  -2.314 1.756e+04  22.00 Ti I        5.125699   5.0 s4F)5p?u3G     5.992001   4.0 d2 4p2 j5F K    
  1431.2009   1430.8098  -3.989 4.771e+02  22.00 Ti I        3.904197   4.0 (4F)4p w3G     4.770492   3.0 d4 3D      K    
  1432.1500   1431.7586  -3.765 1.862e+03  22.00 Ti I        3.170885   0.0 (3P)sp 3P      4.036605   1.0 (2D1)4s 3D K    
  1433.0302   1432.6386  -3.413 1.394e+03  22.00 Ti I        5.088295   5.0 (2H)4p y1H     5.953484   4.0 s4F)5d h5G K    
  1434.0871   1433.6952  -4.809 1.007e+02  22.00 Ti I        1.873167   3.0 (2G)4s a3G     2.737718   2.0 (3F)sp z1D K    
  1434.1490   1433.7571  -3.848 1.534e+03  22.00 Ti I        3.391595   1.0 (1D)sp x3D     4.256109   1.0 d4 d3P     K    
  1434.4099   1434.0179  -3.478 1.198e+03  22.00 Ti I        4.830363   4.0 (2G)4p x1G     5.694720   4.0 s2F)4d 3F  K    
  1434.4354   1434.0434  -2.532 8.657e+03  22.00 Ti I        5.195369   5.0 s4F)4d e5G     6.059710   5.0 s2F)5p 3G  K    
  1434.4844   1434.0924  -3.297 3.272e+03  22.00 Ti I        5.200379   1.0 (2P)4p u3P     6.064691   2.0 d2 4p2 h5D K    
  1434.5881   1434.1960  -3.744 4.495e+02  22.00 Ti I        4.408834   5.0 (2G)4p y3H     5.273084   6.0 s4F)4d e3H K    
  1435.2504   1434.8582  -3.510 2.001e+03  22.00 Ti I        5.177193   3.0 s(4F)5p 5G     6.041043   2.0 d2 4p2 e3D K    
  1435.5931   1435.2008  -2.157 3.221e+04  22.00 Ti I        4.463450   4.0 (1G)sp y1G     5.327094   3.0 d4 3F1     K    
  1435.6036   1435.2113  -3.248 2.612e+03  22.00 Ti I        4.382290   4.0 d4 3H          5.245928   3.0 s2 4p q3D  K    
  1435.6042   1435.2119  -2.854 6.471e+03  22.00 Ti I        5.230227   4.0 s4F)4d e5D     6.093864   3.0 s2F)5p 3D  K    
  1435.8665   1435.4741  -2.416 1.773e+04  22.00 Ti I        4.920432   2.0 a2D)4p s3D     5.783912   3.0 s2F)4d f1F K    
  1436.3430   1435.9505  -4.036 5.952e+02  22.00 Ti I        2.249729   2.0 (2P)4s b3P     3.112922   2.0 (3F)sp y3F K    
  1436.5131   1436.1205  -2.156 2.052e+04  22.00 Ti I        4.794330   6.0 (2H)4p z3I     5.657421   5.0 s2F)4d 3G  K    
  1436.8931   1436.5004  -1.263 1.603e+05  22.00 Ti I        4.794558   4.0 (2G)4p t3F     5.657421   5.0 s2F)4d 3G  K    
  1437.2634   1436.8706  -3.161 2.026e+03  22.00 Ti I        5.197070   4.0 s4F)4d e5H     6.059710   5.0 s2F)5p 3G  K    
  1437.2795   1436.8867  -2.023 6.125e+04  22.00 Ti I        2.249729   2.0 (2P)4s b3P     3.112360   2.0 (3P)sp z5S K    
  1437.3987   1437.0059  -3.470 1.215e+03  22.00 Ti I        4.806228   3.0 (2P)4p t3D     5.668788   4.0 s2F)4d f3H K    
  1437.9181   1437.5251  -1.573 9.581e+04  22.00 Ti I        4.778886   3.0 (2G)4p t3F     5.641134   4.0 s4F)4d 3G  K    
  1437.9932   1437.6002  -4.523 1.382e+02  22.00 Ti I        1.443153   3.0 (4F)4s b3F     2.305355   3.0 (3F)sp z5D K    
  1438.1427   1437.7497  -2.479 1.529e+04  22.00 Ti I        5.115027   4.0 s4F)5p?u3G     5.977141   3.0 d2 4p2 j5F K    
  1438.2392   1437.8462  -2.909 1.325e+04  22.00 Ti I        5.195732   2.0 s4F)5p 5F      6.057787   1.0 d2 4p2 h5D K    
